Year,Month,Date,Vessel,Area,Type,Size,Fat
2006,9,01-Sep-06,Lady Janice,German Bank,Dressed,Medium,6.8
2006,8,30-Aug-06,Lady Noreen,German Bank,Filet,Small,16
2006,8,30-Aug-06,Lady Noreen,German Bank,Filet,Small,12
2006,8,30-Aug-06,Lady Noreen,German Bank,Filet,Small,10.6
2006,8,30-Aug-06,Lady Noreen,German Bank,Filet,Medium,18.6
2006,8,30-Aug-06,Lady Noreen,German Bank,Filet,Medium,15.4
2006,8,30-Aug-06,Lady Noreen,German Bank,Filet,Medium,14.2
2006,8,30-Aug-06,Lady Melissa,German Bank,Filet,Small,9.8
2006,8,30-Aug-06,Lady Melissa,German Bank,Filet,Small,11.6
2006,8,30-Aug-06,Lady Melissa,German Bank,Filet,Small,17
2006,8,30-Aug-06,Lady Melissa,German Bank,Filet,Medium,11.6
2006,8,30-Aug-06,Lady Melissa,German Bank,Filet,Medium,11.8
2006,8,30-Aug-06,Lady Melissa,German Bank,Filet,Medium,16
2006,8,30-Aug-06,Lady Melissa,German Bank,Dressed,Small,12.2
2006,8,30-Aug-06,Lady Melissa,German Bank,Dressed,Small,10.6
2006,8,30-Aug-06,Lady Melissa,German Bank,Dressed,Small,13.4
2006,8,30-Aug-06,Lady Melissa,German Bank,Dressed,Medium,11.2
2006,8,30-Aug-06,Lady Melissa,German Bank,Dressed,Medium,12.6
2006,8,30-Aug-06,Lady Melissa,German Bank,Dressed,Medium,12.6
2006,8,30-Aug-06,Lady Melissa,Not Specified,Filet,Small,12
2006,8,30-Aug-06,Lady Melissa,Not Specified,Filet,Small,14.8
2006,8,30-Aug-06,Lady Melissa,Not Specified,Filet,Small,18.4
2006,8,30-Aug-06,Lady Melissa,Not Specified,Filet,Medium,11.4
2006,8,30-Aug-06,Lady Melissa,Not Specified,Filet,Medium,14.6
2006,8,30-Aug-06,Lady Melissa,Not Specified,Filet,Medium,18.2
2006,8,30-Aug-06,Lady Melissa,German Bank,Filet,Small,9.6
2006,8,30-Aug-06,Lady Melissa,German Bank,Filet,Small,12.4
2006,8,30-Aug-06,Lady Melissa,German Bank,Filet,Small,11.8
2006,8,30-Aug-06,Lady Melissa,German Bank,Filet,Medium,10
2006,8,30-Aug-06,Lady Melissa,German Bank,Filet,Medium,15.4
2006,8,30-Aug-06,Lady Melissa,German Bank,Filet,Medium,13.4
2006,8,29-Aug-06,Lady Melissa,Not Specified,Dressed,Small,12.4
2006,8,29-Aug-06,Lady Melissa,Not Specified,Dressed,Small,13
2006,8,29-Aug-06,Lady Melissa,Not Specified,Dressed,Medium,10.8
2006,8,29-Aug-06,Lady Melissa,Not Specified,Dressed,Medium,10.2
2006,8,29-Aug-06,Lady Melissa,Not Specified,Dressed,Small,13.2
2006,8,29-Aug-06,Lady Melissa,Not Specified,Dressed,Small,15.8
2006,8,29-Aug-06,Lady Melissa,Not Specified,Dressed,Medium,14.4
2006,8,29-Aug-06,Lady Melissa,Not Specified,Dressed,Medium,13.8
2006,8,29-Aug-06,Lady Melissa,German Bank,Filet,Small,16.6
2006,8,29-Aug-06,Lady Melissa,German Bank,Filet,Small,12.6
2006,8,29-Aug-06,Lady Melissa,German Bank,Filet,Small,12
2006,8,29-Aug-06,Lady Melissa,German Bank,Filet,Medium,10
2006,8,29-Aug-06,Lady Melissa,German Bank,Filet,Medium,16.8
2006,8,29-Aug-06,Lady Melissa,German Bank,Filet,Medium,12.4
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Small,13.4
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Small,9.6
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Small,7.6
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Medium,6
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Medium,8.6
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Large,14
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Small,7.4
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Small,9.6
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Small,9.6
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Medium,10.4
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Medium,7.6
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Medium,9.2
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Small,13
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Small,9.8
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Small,13
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Medium,15.2
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Medium,11.6
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Medium,12
2006,8,28-Aug-06,Lady Melissa,German Bank,Filet,Small,12.2
2006,8,28-Aug-06,Lady Melissa,German Bank,Filet,Small,10.4
2006,8,28-Aug-06,Lady Melissa,German Bank,Filet,Medium,7.6
2006,8,28-Aug-06,Lady Melissa,German Bank,Filet,Medium,8.6
2006,8,28-Aug-06,Lady Melissa,German Bank,Filet,Medium,11.4
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Small,9.6
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Small,9
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Small,12
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Medium,11
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Medium,9.2
2006,8,28-Aug-06,Lady Melissa,Not Specified,Filet,Medium,9.2
2006,8,25-Aug-06,Lady Janice,Not Specified,Filet,Small,8
2006,8,25-Aug-06,Lady Janice,Not Specified,Filet,Small,7.8
2006,8,25-Aug-06,Lady Janice,Not Specified,Filet,Small,12.6
2006,8,25-Aug-06,Lady Janice,Not Specified,Filet,Medium,9.4
2006,8,25-Aug-06,Lady Janice,Not Specified,Filet,Medium,9.8
2006,8,25-Aug-06,Lady Janice,Not Specified,Filet,Medium,11.8
2006,8,25-Aug-06,Lady Janice,German Bank,Dressed,Small,7.4
2006,8,25-Aug-06,Lady Janice,German Bank,Dressed,Small,16
2006,8,25-Aug-06,Lady Janice,German Bank,Dressed,Medium,11.8
2006,8,25-Aug-06,Lady Janice,German Bank,Dressed,Medium,16.2
2006,8,25-Aug-06,Lady Janice,German Bank,Dressed,Medium,16.6
2006,8,25-Aug-06,Lady Melissa,German Bank,Filet,Small,15.2
2006,8,25-Aug-06,Lady Melissa,German Bank,Filet,Small,15.6
2006,8,25-Aug-06,Lady Melissa,German Bank,Filet,Medium,12.2
2006,8,25-Aug-06,Lady Melissa,German Bank,Filet,Medium,13
2006,8,25-Aug-06,Lady Melissa,German Bank,Filet,Large,16.2
2006,8,25-Aug-06,Lady Melissa,German Bank,Filet,Large,14.6
2006,8,25-Aug-06,Lady Melissa,Not Specified,Dressed,Small,12
2006,8,25-Aug-06,Lady Melissa,Not Specified,Dressed,Small,14.6
2006,8,25-Aug-06,Lady Melissa,Not Specified,Dressed,Medium,15
2006,8,25-Aug-06,Lady Melissa,Not Specified,Dressed,Medium,14.6
2006,8,25-Aug-06,Lady Melissa,Not Specified,Dressed,Large,11.2
2006,8,25-Aug-06,Lady Melissa,Not Specified,Dressed,Large,15.8
2006,8,25-Aug-06,Lady Melissa,Not Specified,Dressed,Small,11.6
2006,8,25-Aug-06,Lady Melissa,Not Specified,Dressed,Small,7.8
2006,8,25-Aug-06,Lady Melissa,Not Specified,Dressed,Medium,13.2
2006,8,25-Aug-06,Lady Melissa,Not Specified,Dressed,Medium,13.2
2006,8,25-Aug-06,Lady Melissa,Not Specified,Dressed,Large,13.8
2006,8,25-Aug-06,Lady Melissa,Not Specified,Dressed,Large,14.2
2006,8,24-Aug-06,Lady Melissa,Not Specified,Filet,Small,15.2
2006,8,24-Aug-06,Lady Melissa,Not Specified,Filet,Small,7.2
2006,8,24-Aug-06,Lady Melissa,Not Specified,Filet,Medium,11.8
2006,8,24-Aug-06,Lady Melissa,Not Specified,Filet,Medium,10.8
2006,8,24-Aug-06,Lady Melissa,Not Specified,Filet,Large,11.8
2006,8,24-Aug-06,Lady Melissa,Not Specified,Filet,Large,8
2006,8,24-Aug-06,Lady Melissa,German Bank,Filet,Small,10.2
2006,8,24-Aug-06,Lady Melissa,German Bank,Filet,Small,16.4
2006,8,24-Aug-06,Lady Melissa,German Bank,Filet,Small,15.8
2006,8,24-Aug-06,Lady Melissa,German Bank,Filet,Medium,13.8
2006,8,24-Aug-06,Lady Melissa,German Bank,Filet,Medium,14.2
2006,8,24-Aug-06,Lady Melissa,German Bank,Filet,Medium,14.6
2006,8,24-Aug-06,Lady Janice,German Bank,Filet,Small,11.6
2006,8,24-Aug-06,Lady Janice,German Bank,Filet,Small,9.4
2006,8,24-Aug-06,Lady Janice,German Bank,Filet,Small,6.8
2006,8,24-Aug-06,Lady Janice,German Bank,Filet,Medium,10.8
2006,8,24-Aug-06,Lady Janice,German Bank,Filet,Medium,11.8
2006,8,24-Aug-06,Lady Janice,German Bank,Filet,Medium,5.4
2006,8,24-Aug-06,Lady Janice,German Bank,Filet,Small,15.8
2006,8,24-Aug-06,Lady Janice,German Bank,Filet,Small,10
2006,8,24-Aug-06,Lady Janice,German Bank,Filet,Small,14.6
2006,8,24-Aug-06,Lady Janice,German Bank,Filet,Medium,10.2
2006,8,24-Aug-06,Lady Janice,German Bank,Filet,Medium,8.8
2006,8,24-Aug-06,Lady Janice,German Bank,Filet,Medium,7
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Small,8.2
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Small,8
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Small,13
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Small,8.2
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Small,7.8
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Small,13
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Small,13.4
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Small,10.6
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Small,12.4
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Medium,12
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Medium,10.2
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Medium,11.6
2006,8,23-Aug-06,Lady Janice,German Bank,Dressed,Small,9.8
2006,8,23-Aug-06,Lady Janice,German Bank,Dressed,Small,4.6
2006,8,23-Aug-06,Lady Janice,German Bank,Dressed,Small,11.4
2006,8,23-Aug-06,Lady Janice,German Bank,Dressed,Medium,3.2
2006,8,23-Aug-06,Lady Janice,German Bank,Dressed,Medium,7.8
2006,8,23-Aug-06,Lady Janice,German Bank,Dressed,Medium,10.2
2006,8,23-Aug-06,Lady Janice,German Bank,Dressed,Small,9.6
2006,8,23-Aug-06,Lady Janice,German Bank,Dressed,Small,8.8
2006,8,23-Aug-06,Lady Janice,German Bank,Dressed,Small,11.8
2006,8,23-Aug-06,Lady Janice,German Bank,Dressed,Medium,13.6
2006,8,23-Aug-06,Lady Janice,German Bank,Dressed,Medium,9.4
2006,8,23-Aug-06,Lady Janice,German Bank,Dressed,Medium,8.2
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Small,17.4
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Small,12.6
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Small,12.2
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Medium,11
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Medium,13
2006,8,23-Aug-06,Lady Janice,German Bank,Filet,Medium,12.4
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Small,10.6
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Small,15.8
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Small,9.6
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Medium,6.8
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Medium,8.8
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Medium,3.8
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Small,15.4
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Small,10.8
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Small,11.6
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Medium,14.8
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Medium,14
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Medium,9
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Small,12.6
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Small,15.2
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Small,11.8
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Medium,10.6
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Medium,13.4
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Medium,11.4
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Small,14
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Small,11.4
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Medium,9
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Medium,9.4
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Large,8.6
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Large,11.8
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Small,7.2
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Small,12
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Small,9.2
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Medium,4.8
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Medium,8.4
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Medium,13
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Small,13.6
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Small,11.8
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Medium,9.2
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Medium,13.2
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Medium,14.6
2006,8,22-Aug-06,Lady Janice,German Bank,Dressed,Large,12.6
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Small,14.2
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Small,15.8
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Small,15.8
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Medium,14.2
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Medium,11
2006,8,22-Aug-06,Lady Janice,German Bank,Filet,Medium,15.8
2006,8,21-Aug-06,Lady Janice,German Bank,Dressed,Small,14.4
2006,8,21-Aug-06,Lady Janice,German Bank,Dressed,Small,15.4
2006,8,21-Aug-06,Lady Janice,German Bank,Dressed,Small,17.4
2006,8,21-Aug-06,Lady Janice,German Bank,Dressed,Medium,15.4
2006,8,21-Aug-06,Lady Janice,German Bank,Dressed,Medium,14.2
2006,8,21-Aug-06,Lady Janice,German Bank,Dressed,Medium,16.2
2006,8,21-Aug-06,Lady Janice,German Bank,Dressed,Small,10
2006,8,21-Aug-06,Lady Janice,German Bank,Dressed,Small,9.6
2006,8,21-Aug-06,Lady Janice,German Bank,Dressed,Medium,10.4
2006,8,21-Aug-06,Lady Janice,German Bank,Dressed,Medium,8.4
2006,8,21-Aug-06,Lady Janice,German Bank,Dressed,Large,12.2
2006,8,21-Aug-06,Lady Janice,German Bank,Dressed,Large,9.4
2006,8,21-Aug-06,Lady Janice,German Bank,Filet,Small,9.6
2006,8,21-Aug-06,Lady Janice,German Bank,Filet,Small,17
2006,8,21-Aug-06,Lady Janice,German Bank,Filet,Small,9
2006,8,21-Aug-06,Lady Janice,German Bank,Filet,Medium,8
2006,8,21-Aug-06,Lady Janice,German Bank,Filet,Medium,11.8
2006,8,21-Aug-06,Lady Janice,German Bank,Filet,Medium,10.6
2006,8,21-Aug-06,Lady Janice,German Bank,Filet,Small,16.6
2006,8,21-Aug-06,Lady Janice,German Bank,Filet,Small,11.8
2006,8,21-Aug-06,Lady Janice,German Bank,Filet,Small,10.6
2006,8,21-Aug-06,Lady Janice,German Bank,Filet,Medium,9.4
2006,8,21-Aug-06,Lady Janice,German Bank,Filet,Medium,10
2006,8,21-Aug-06,Lady Janice,German Bank,Filet,Medium,11
2006,8,18-Aug-06,Lady Noreen,German Bank,Filet,Small,12.2
2006,8,18-Aug-06,Lady Noreen,German Bank,Filet,Small,16
2006,8,18-Aug-06,Lady Noreen,German Bank,Filet,Small,11.8
2006,8,18-Aug-06,Lady Noreen,German Bank,Filet,Medium,13.4
2006,8,18-Aug-06,Lady Noreen,German Bank,Filet,Medium,13.6
2006,8,18-Aug-06,Lady Noreen,German Bank,Filet,Medium,14.6
2006,8,18-Aug-06,Lady Melissa,German Bank,Filet,Small,12.6
2006,8,18-Aug-06,Lady Melissa,German Bank,Filet,Small,16
2006,8,18-Aug-06,Lady Melissa,German Bank,Filet,Small,12.6
2006,8,18-Aug-06,Lady Melissa,German Bank,Filet,Medium,15
2006,8,18-Aug-06,Lady Melissa,German Bank,Filet,Medium,16.6
2006,8,18-Aug-06,Lady Melissa,German Bank,Filet,Medium,10.2
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Small,12.6
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Small,14.2
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Small,17.6
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Medium,13.6
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Medium,12.4
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Medium,13
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Small,11.4
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Small,13.2
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Small,10.8
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Medium,14.8
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Medium,13.4
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Medium,14.2
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Small,10.2
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Small,8.8
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Small,11.4
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Medium,14
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Medium,10
2006,8,17-Aug-06,Lady Noreen,German Bank,Filet,Medium,14.6
2006,8,14-Aug-06,Lady Melissa,Scots Bay,Filet,Small,8.8
2006,8,14-Aug-06,Lady Melissa,Scots Bay,Filet,Small,11.2
2006,8,14-Aug-06,Lady Melissa,Scots Bay,Filet,Small,9.4
2006,8,14-Aug-06,Lady Melissa,Scots Bay,Filet,Medium,10
2006,8,14-Aug-06,Lady Melissa,Scots Bay,Filet,Medium,9.4
2006,8,14-Aug-06,Lady Melissa,Scots Bay,Filet,Medium,10.6
2006,8,14-Aug-06,Lady Melissa,Scots Bay,Dressed,Small,7.8
2006,8,14-Aug-06,Lady Melissa,Scots Bay,Dressed,Small,7.4
2006,8,14-Aug-06,Lady Melissa,Scots Bay,Dressed,Small,8.6
2006,8,14-Aug-06,Lady Melissa,Scots Bay,Dressed,Medium,7.6
2006,8,14-Aug-06,Lady Melissa,Scots Bay,Dressed,Medium,3.2
2006,8,14-Aug-06,Lady Melissa,Scots Bay,Dressed,Medium,7.6
2006,8,14-Aug-06,Lady Noreen,German Bank,Filet,Small,16.4
2006,8,14-Aug-06,Lady Noreen,German Bank,Filet,Small,15.4
2006,8,14-Aug-06,Lady Noreen,German Bank,Filet,Small,15
2006,8,14-Aug-06,Lady Noreen,German Bank,Filet,Medium,14.6
2006,8,14-Aug-06,Lady Noreen,German Bank,Filet,Medium,16.4
2006,8,14-Aug-06,Lady Noreen,German Bank,Filet,Medium,15.8
2006,8,03-Aug-06,Lady Janice,Not Specified,Filet,Small,17.2
2006,8,03-Aug-06,Lady Janice,Not Specified,Filet,Small,17.8
2006,8,03-Aug-06,Lady Janice,Not Specified,Filet,Small,19.4
2006,8,03-Aug-06,Lady Janice,Not Specified,Filet,Medium,17.4
2006,8,03-Aug-06,Lady Janice,Not Specified,Filet,Medium,17.4
2006,8,03-Aug-06,Lady Janice,Not Specified,Filet,Medium,16.2
2006,8,02-Aug-06,Lady Noreen,German Bank,Filet,Small,19.6
2006,8,02-Aug-06,Lady Noreen,German Bank,Filet,Small,16
2006,8,02-Aug-06,Lady Noreen,German Bank,Filet,Small,18.6
2006,8,02-Aug-06,Lady Noreen,German Bank,Filet,Medium,16.6
2006,8,02-Aug-06,Lady Noreen,German Bank,Filet,Medium,18.6
2006,8,02-Aug-06,Lady Noreen,German Bank,Filet,Medium,15.6
2006,8,02-Aug-06,Lady Janice,German Bank,Filet,Small,17.2
2006,8,02-Aug-06,Lady Janice,German Bank,Filet,Small,13.6
2006,8,02-Aug-06,Lady Janice,German Bank,Filet,Small,16.6
2006,8,02-Aug-06,Lady Janice,German Bank,Filet,Medium,18.2
2006,8,02-Aug-06,Lady Janice,German Bank,Filet,Medium,21
2006,8,02-Aug-06,Lady Janice,German Bank,Filet,Medium,16.4
2006,7,31-Jul-06,Lady Janice,German Bank,Filet,Small,18.4
2006,7,31-Jul-06,Lady Janice,German Bank,Filet,Small,12.8
2006,7,31-Jul-06,Lady Janice,German Bank,Filet,Small,13.8
2006,7,31-Jul-06,Lady Janice,German Bank,Filet,Medium,13.2
2006,7,31-Jul-06,Lady Janice,German Bank,Filet,Medium,16
2006,7,31-Jul-06,Lady Janice,German Bank,Filet,Medium,16.6
2006,7,31-Jul-06,Lady Janice,German Bank,Filet,Small,19
2006,7,31-Jul-06,Lady Janice,German Bank,Filet,Small,16
2006,7,31-Jul-06,Lady Janice,German Bank,Filet,Small,14.8
2006,7,31-Jul-06,Lady Janice,German Bank,Filet,Medium,18.4
2006,7,31-Jul-06,Lady Janice,German Bank,Filet,Medium,17.6
2006,7,31-Jul-06,Lady Janice,German Bank,Filet,Medium,14.8
2006,7,28-Jul-06,Lady Noreen,German Bank,Filet,Small,17.2
2006,7,28-Jul-06,Lady Noreen,German Bank,Filet,Small,11.6
2006,7,28-Jul-06,Lady Noreen,German Bank,Filet,Small,11.8
2006,7,28-Jul-06,Lady Noreen,German Bank,Filet,Medium,12.4
2006,7,28-Jul-06,Lady Noreen,German Bank,Filet,Medium,13.4
2006,7,28-Jul-06,Lady Noreen,German Bank,Filet,Medium,16
2006,7,28-Jul-06,Lady Melissa,German Bank,Filet,Small,16.6
2006,7,28-Jul-06,Lady Melissa,German Bank,Filet,Small,12.6
2006,7,28-Jul-06,Lady Melissa,German Bank,Filet,Small,16.4
2006,7,28-Jul-06,Lady Melissa,German Bank,Filet,Medium,17.4
2006,7,28-Jul-06,Lady Melissa,German Bank,Filet,Medium,16.4
2006,7,28-Jul-06,Lady Melissa,German Bank,Filet,Medium,12
2006,7,27-Jul-06,Lady Noreen,German Bank,Filet,Small,16.4
2006,7,27-Jul-06,Lady Noreen,German Bank,Filet,Small,13
2006,7,27-Jul-06,Lady Noreen,German Bank,Filet,Small,16.2
2006,7,27-Jul-06,Lady Noreen,German Bank,Filet,Medium,17.8
2006,7,27-Jul-06,Lady Noreen,German Bank,Filet,Medium,13.6
2006,7,27-Jul-06,Lady Noreen,German Bank,Filet,Medium,15.6
2006,7,27-Jul-06,Lady Melissa,German Bank,Filet,Small,15.2
2006,7,27-Jul-06,Lady Melissa,German Bank,Filet,Small,17.6
2006,7,27-Jul-06,Lady Melissa,German Bank,Filet,Small,15.4
2006,7,27-Jul-06,Lady Melissa,German Bank,Filet,Medium,16.2
2006,7,27-Jul-06,Lady Melissa,German Bank,Filet,Medium,16.8
2006,7,27-Jul-06,Lady Melissa,German Bank,Filet,Medium,15.4
2006,7,26-Jul-06,Lady Noreen,German Bank,Filet,Small,12.6
2006,7,26-Jul-06,Lady Noreen,German Bank,Filet,Small,19.4
2006,7,26-Jul-06,Lady Noreen,German Bank,Filet,Small,16.6
2006,7,26-Jul-06,Lady Noreen,German Bank,Filet,Medium,16
2006,7,26-Jul-06,Lady Noreen,German Bank,Filet,Medium,18.4
2006,7,26-Jul-06,Lady Noreen,German Bank,Filet,Medium,14.2
2006,7,26-Jul-06,Lady Noreen,German Bank,Filet,Small,16
2006,7,26-Jul-06,Lady Noreen,German Bank,Filet,Small,13.2
2006,7,26-Jul-06,Lady Noreen,German Bank,Filet,Small,14.2
2006,7,26-Jul-06,Lady Noreen,German Bank,Filet,Medium,13.8
2006,7,26-Jul-06,Lady Noreen,German Bank,Filet,Medium,11
2006,7,26-Jul-06,Lady Noreen,German Bank,Filet,Medium,17
2006,7,25-Jul-06,Lady Noreen,German Bank,Filet,Small,13
2006,7,25-Jul-06,Lady Noreen,German Bank,Filet,Small,17.6
2006,7,25-Jul-06,Lady Noreen,German Bank,Filet,Small,16.8
2006,7,25-Jul-06,Lady Noreen,German Bank,Filet,Medium,13.2
2006,7,25-Jul-06,Lady Noreen,German Bank,Filet,Medium,18
2006,7,25-Jul-06,Lady Noreen,German Bank,Filet,Medium,14.8
2006,7,25-Jul-06,Lady Noreen,German Bank,Filet,Small,15
2006,7,25-Jul-06,Lady Noreen,German Bank,Filet,Small,17.4
2006,7,25-Jul-06,Lady Noreen,German Bank,Filet,Small,19
2006,7,25-Jul-06,Lady Noreen,German Bank,Filet,Medium,9.8
2006,7,25-Jul-06,Lady Noreen,German Bank,Filet,Medium,13.6
2006,7,25-Jul-06,Lady Noreen,German Bank,Filet,Medium,17.2
2006,7,21-Jul-06,Lady Melissa,German Bank,Filet,Small,19.2
2006,7,21-Jul-06,Lady Melissa,German Bank,Filet,Small,16
2006,7,21-Jul-06,Lady Melissa,German Bank,Filet,Small,15.8
2006,7,21-Jul-06,Lady Melissa,German Bank,Filet,Medium,14
2006,7,21-Jul-06,Lady Melissa,German Bank,Filet,Medium,15
2006,7,21-Jul-06,Lady Melissa,German Bank,Filet,Medium,16.4
2006,7,19-Jul-06,Lady Melissa,German Bank,Filet,Small,13.4
2006,7,19-Jul-06,Lady Melissa,German Bank,Filet,Small,15.2
2006,7,19-Jul-06,Lady Melissa,German Bank,Filet,Small,12.6
2006,7,19-Jul-06,Lady Melissa,German Bank,Filet,Medium,14.8
2006,7,19-Jul-06,Lady Melissa,German Bank,Filet,Medium,15.2
2006,7,19-Jul-06,Lady Melissa,German Bank,Filet,Medium,20.2
2006,7,19-Jul-06,Lady Noreen,German Bank,Filet,Small,12.2
2006,7,19-Jul-06,Lady Noreen,German Bank,Filet,Small,13.6
2006,7,19-Jul-06,Lady Noreen,German Bank,Filet,Small,14
2006,7,19-Jul-06,Lady Noreen,German Bank,Filet,Medium,15.4
2006,7,19-Jul-06,Lady Noreen,German Bank,Filet,Medium,10.2
2006,7,19-Jul-06,Lady Noreen,German Bank,Filet,Medium,15
2006,7,18-Jul-06,Lady Janice,German Bank,Dressed,Small,13
2006,7,18-Jul-06,Lady Janice,German Bank,Dressed,Small,17
2006,7,18-Jul-06,Lady Janice,German Bank,Dressed,Medium,15.2
2006,7,18-Jul-06,Lady Janice,German Bank,Dressed,Medium,18.4
2006,7,18-Jul-06,Lady Janice,German Bank,Dressed,Large,15
2006,7,18-Jul-06,Lady Janice,German Bank,Dressed,Large,14.8
2006,7,18-Jul-06,Lady Melissa,German Bank,Filet,Small,15
2006,7,18-Jul-06,Lady Melissa,German Bank,Filet,Small,14.4
2006,7,18-Jul-06,Lady Melissa,German Bank,Filet,Small,12.2
